signal_id,source_key,endpoint_type,dataset_id,dataset_title,record_type,state,program_focus,topic_keys,metric_name,metric_value,metric_period,date_released,date_modified,rht_flag,importance_score,score_evidence_json,source_url,raw_json,last_checked_at
cmsmedicaid-fba1bd7508d25ce0,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,16797,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""16797"",""rht_flag"":false,""signal_dimension"":""National|Race and ethnicity|American Indian and Alaska Native, non-Hispanic"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,408"",""geography"":""National"",""percentage_of_enrollees"":""0.7"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""American Indian and Alaska Native, non-Hispanic"",""subpopulation_topic"":""Race and ethnicity"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-848c49679d40192b,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,126987,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""126987"",""rht_flag"":false,""signal_dimension"":""National|Race and ethnicity|Asian/Pacific Islander, non-Hispanic"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,408"",""geography"":""National"",""percentage_of_enrollees"":""5.4"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Asian/Pacific Islander, non-Hispanic"",""subpopulation_topic"":""Race and ethnicity"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-ebbc286555fc11e6,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,502127,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""502127"",""rht_flag"":false,""signal_dimension"":""National|Race and ethnicity|Black, non-Hispanic"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,408"",""geography"":""National"",""percentage_of_enrollees"":""21.4"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Black, non-Hispanic"",""subpopulation_topic"":""Race and ethnicity"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-ed4928b72ecdc483,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,274285,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""274285"",""rht_flag"":false,""signal_dimension"":""National|Race and ethnicity|Hispanic"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,408"",""geography"":""National"",""percentage_of_enrollees"":""11.7"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Hispanic"",""subpopulation_topic"":""Race and ethnicity"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-3bb6e5535bd584d4,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,22093,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""22093"",""rht_flag"":false,""signal_dimension"":""National|Race and ethnicity|Multiracial, non-Hispanic"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,408"",""geography"":""National"",""percentage_of_enrollees"":""0.9"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Multiracial, non-Hispanic"",""subpopulation_topic"":""Race and ethnicity"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-da2581cf0600e5af,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,1402120,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""1402120"",""rht_flag"":false,""signal_dimension"":""National|Race and ethnicity|White, non-Hispanic"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,408"",""geography"":""National"",""percentage_of_enrollees"":""59.8"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""White, non-Hispanic"",""subpopulation_topic"":""Race and ethnicity"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-247a90297b6b6be5,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,2344409,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""2344409"",""rht_flag"":false,""signal_dimension"":""National|Total enrollees|Medicaid enrollees"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""94,678,253"",""geography"":""National"",""percentage_of_enrollees"":""2.5"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Medicaid enrollees"",""subpopulation_topic"":""Total enrollees"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-672fb1197727871c,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,419301,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""419301"",""rht_flag"":false,""signal_dimension"":""National|Urban or rural residence|Rural"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,409"",""geography"":""National"",""percentage_of_enrollees"":""17.9"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Rural"",""subpopulation_topic"":""Urban or rural residence"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-e51d66730fe6b368,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,1903416,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""1903416"",""rht_flag"":false,""signal_dimension"":""National|Urban or rural residence|Urban"",""state"":"""",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,344,409"",""geography"":""National"",""percentage_of_enrollees"":""81.2"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""Urban"",""subpopulation_topic"":""Urban or rural residence"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-62d18c6da350619e,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,Alabama,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,36021,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""36021"",""rht_flag"":false,""signal_dimension"":""Alabama"",""state"":""Alabama"",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""1,260,259"",""geography"":""Alabama"",""percentage_of_enrollees"":""2.9"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""N/A"",""subpopulation_topic"":""N/A"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-2dc87bac0049a355,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,Alaska,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,5327,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""5327"",""rht_flag"":false,""signal_dimension"":""Alaska"",""state"":""Alaska"",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""270,181"",""geography"":""Alaska"",""percentage_of_enrollees"":""2.0"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""N/A"",""subpopulation_topic"":""N/A"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-e8561fd5aca35382,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,Arizona,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,0,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""0"",""rht_flag"":false,""signal_dimension"":""Arizona"",""state"":""Arizona"",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""2,458,761"",""geography"":""Arizona"",""percentage_of_enrollees"":""0"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""N/A"",""subpopulation_topic"":""N/A"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-5d9ca1911f7293e9,medicaid_data,medicaid_datastore,4d4eaf55-33d3-4468-80b4-63553f4530ae,Section 1915(c) waiver program participants,dataset_signal,Arkansas,medicaid,medicaid; 1915c; waiver; hcbs; service_use,section_1915c_waiver_enrollees,11132,2022,,2025-01-17,false,54,"{""dataset_id"":""4d4eaf55-33d3-4468-80b4-63553f4530ae"",""endpoint_type"":""medicaid_datastore"",""method"":""latest year category='Enrolled in 1915(c) waiver'"",""metric_name"":""section_1915c_waiver_enrollees"",""metric_period"":""2022"",""metric_value"":""11132"",""rht_flag"":false,""signal_dimension"":""Arkansas"",""state"":""Arkansas"",""topic_keys"":[""medicaid"",""1915c"",""waiver"",""hcbs"",""service_use""],""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",https://data.medicaid.gov/api/1/datastore/query/4d4eaf55-33d3-4468-80b4-63553f4530ae/0,"{""aggregation"":""latest year category='Enrolled in 1915(c) waiver'"",""denominator_count_of_enrollees"":""1,132,325"",""geography"":""Arkansas"",""percentage_of_enrollees"":""1.0"",""source_row_count"":450,""source_rows_used"":450,""subpopulation"":""N/A"",""subpopulation_topic"":""N/A"",""why_matters"":""1915(c) waiver participation shows HCBS program scale and waiver administration demand.""}",2026-07-24T04:43:51Z
